49%,Offered on campus,43,$50,Offered at cooperating institution (Hofstra University),0.4%,"$7,949",80%,3.2,"$6,744","$6,199",N/A,N/A,"$2,000","$1,605",N/A,380,1%,26.6%,No,No,27,44%,22,5%,25%,75%,63%,N/A,16,N/A,486.0,2.6%,Offered at cooperating institution (SUNY Maritime College),4,2,0%,-1,2.9,56.6%,50%,45%,60,Either SAT or ACT,"$12,500 (2015-16)",910-1080,39,Selective,19:1,6,N/A,43%,"8,648",0,3%,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,Not offered,N/A,$25,Not offered,N/A,N/A,N/A,2.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,N/A,N/A,N/A,N/A,N/A,4%,84%,N/A,N/A,N/A,487.0,14.9%,Not offered,0,0,29%,N/A,N/A,N/A,N/A,N/A,6,Neither SAT nor ACT,N/A,N/A,N/A,N/A,16:1,N/A,N/A,N/A,"3,420","$29,930 (2015-16)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72%,Not offered,27,$50,Not offered,N/A,"$11,458",87%,3.6,"$6,090","$5,970",N/A,N/A,$644,$582,"$25,162",5,0%,44.9%,No,No,34,44%,9,N/A,N/A,N/A,N/A,56%,5,N/A,488.0,13.8%,Not offered,0,0,31%,N/A,3.2,48.6%,N/A,38%,70,Neither SAT nor ACT,"$13,291 (2015-16)",N/A,50,N/A,17:1,35,N/A,39%,"9,571",0,0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21%,Offered at cooperating institution (Alabama State University),135,N/A,Offered at cooperating institution (Auburn University--Montgomery),2.2%,"$6,215",56%,3.3,"$3,845","$4,125","$4,985","$6,475","$3,825","$4,450","$28,600",84,2%,74.4%,No,No,46,57%,93,6%,19%,66%,N/A,67%,135,N/A,489.0,2.2%,Not offered,4,4,14%,-7,2.6,66.7%,28%,50%,12,Either SAT or ACT,"$7,230 (2016-17)",18-24,N/A,Selective,15:1,101,70%,58%,"3,262","$20,130 (2016-17)",9%,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32%,Offered on campus,136,$40,Offered on campus,2%,"$10,117",75%,3.2,"$8,226","$6,944",N/A,N/A,"$2,712","$2,712",N/A,156,1%,37.5%,No,No,58,60%,72,5%,20%,83%,N/A,N/A,105,N/A,490.0,0.2%,Not offered,5,4,N/A,3,2.4,89.8%,29%,78%,100,Either SAT or ACT,N/A,790-930,35,Less selective,17:1,130,60%,88%,"6,104",0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,43,0,0,0,0,0,0,0,0
39%,Not offered,182,$30,Not offered,1.8%,"$23,340",77%,3.1,"$14,534","$13,105","$13,872","$14,482","$12,718","$11,951","$31,709",27,0%,72.2%,Yes,No,110,79%,54,12%,30%,69%,71%,75%,158,N/A,491.0,2.3%,Not offered,2,1,8%,-3,2,67.2%,42%,70%,24,Either SAT or ACT,"$12,380 (2016-17)",790-970,N/A,Less selective,13:1,144,N/A,88%,"1,957","$33,090 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51%,Not offered,155,N/A,Offered at cooperating institution (Central Michigan University),2.5%,"$11,330",75%,3.2,"$4,560","$4,900","$7,750","$7,680","$4,760","$4,240","$35,660",935,3%,42.4%,No,No,53,78%,79,N/A,N/A,N/A,N/A,82%,71,N/A,492.0,1.3%,Not offered,23,14,6%,2,2.7,84.1%,49%,54%,222,Either SAT or ACT,"$9,652 (2016-17)",19-24,55,Selective,16:1,123,N/A,64%,"14,715",0,4%,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,18,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31%,Not offered,27,$25,Not offered,6.4%,N/A,51%,2.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,700,0%,60.8%,No,No,35,73%,15,5%,16%,77%,20%,N/A,50,N/A,493.0,1.1%,Not offered,4,4,20%,-2,2.9,87.9%,33%,N/A,111,Neither SAT nor ACT,"$11,090 (2016-17)",770-1000,41,Least selective,17:1,54,75%,N/A,"1,334","$31,915 (2016-17)",4%,5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43%,N/A,50,N/A,N/A,N/A,N/A,59%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,45%,60,N/A,N/A,N/A,N/A,N/A,53,N/A,494.0,N/A,N/A,N/A,N/A,N/A,5,2.1,82%,38%,N/A,N/A,Neither SAT nor ACT,"$7,648 (2015-16)",16-22,N/A,Selective,N/A,70,N/A,N/A,N/A,"$22,110 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47%,Not offered,24,$50,Offered at cooperating institution (Boston University),2.3%,"$18,078",59%,2.3,"$19,263","$14,477","$12,400","$12,400","$8,370","$7,220",N/A,4,0%,73.9%,No,No,25,70%,39,N/A,N/A,62%,65%,67%,30,N/A,495.0,9.1%,Not offered,N/A,N/A,22%,21,2.3,41%,26%,58%,25,Neither SAT nor ACT,"$15,459 (2016-17)",700-920,26,Least selective,18:1,40,N/A,48%,"1,959","$29,640 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53%,Offered at cooperating institution (Tennessee State University),85,$25,Offered at cooperating institution (Vanderbilt University),22.8%,"$36,525",80%,3.1,"$18,077","$4,225",N/A,N/A,"$23,437","$14,002",N/A,47,0%,72.1%,No,No,166,81%,129,15%,46%,82%,N/A,N/A,187,3.5,496.0,0%,Not offered,6,5,74%,-1,2.7,88.4%,54%,70%,50,Either SAT or ACT,"$10,790 (2016-17)",17-23,38,Selective,12:1,201,80%,59%,854,"$21,480 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,171,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51%,Not offered,166,$50,Offered on campus,3.6%,"$10,582",76%,3.2,"$5,973","$5,519",$0,$0,"$1,303","$1,452","$25,524",45,1%,41.9%,No,No,145,75%,161,N/A,N/A,96%,N/A,79%,118,N/A,497.0,0.6%,Not offered,2,3,8%,-1,2.4,86.2%,52%,46%,65,Either SAT or ACT,"$10,200 (2016-17)",890-1090,N/A,Less selective,14:1,109,35%,46%,"6,598",0,1%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30%,N/A,29,$35,N/A,N/A,"$14,821",63%,2.5,"$4,450","$2,904",N/A,N/A,"$3,565","$3,965","$35,340",35,0%,78.6%,No,Yes,40,62%,44,7%,16%,40%,N/A,88%,34,N/A,498.0,N/A,N/A,N/A,N/A,8%,-3,2.3,54.4%,33%,61%,16,Either SAT or ACT,"$12,270 (2016-17)",770-980,N/A,Less selective,15:1,22,20%,64%,681,"$19,700 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61%,Not offered,6,$50,Not offered,15.8%,"$12,166",69%,3.5,"$9,324","$8,477","$10,584","$9,149","$2,157","$2,550","$28,897",49,0%,54.4%,No,Yes,14,50%,26,10%,38%,70%,N/A,67%,2,N/A,499.0,2.6%,Not offered,0,0,36%,7,3.5,72.9%,54%,59%,45,Either SAT or ACT,"$10,120 (2016-17)",960-1148,87,Selective,16:1,4,40%,64%,"2,702","$17,500 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39%,Offered at cooperating institution (Florida State University),202,$30,Offered on campus,5.2%,"$13,157",82%,3.4,"$7,619","$6,139","$13,014","$11,593","$8,491","$8,766","$32,339",419,13%,33.1%,No,No,225,51%,171,14%,40%,74%,74%,88%,251,3.4,500.0,0.7%,Offered on campus,5,3,15%,2,2.1,89.9%,37%,74%,157,Either SAT or ACT,"$10,100 (2015-16)",18-23,N/A,Selective,15:1,259,95%,79%,"9,928",0,4%,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49%,Offered at cooperating institution (University of Miami),262,$30,Offered on campus,3%,"$13,229",76%,3.8,"$7,321","$6,294","$9,594","$15,205","$3,896","$3,252","$20,458",850,16%,24.9%,No,No,287,68%,261,11%,35%,76%,N/A,53%,240,3.1,501.0,2.3%,Not offered,15,12,5%,-5,2.2,84.3%,54%,51%,333,Either SAT or ACT,"$12,006 (2016-17)",950-1140,N/A,Selective,24:1,233,N/A,51%,"30,377",0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12%,N/A,1,$40,N/A,41%,"$10,640",N/A,3.7,"$6,008","$6,563","$3,096","$3,357","$3,112","$4,213",N/A,95,6%,67.9%,No,No,69,81%,17,N/A,N/A,37%,N/A,N/A,73,N/A,502.0,2.9%,N/A,N/A,N/A,N/A,-41,2.4,83.3%,53%,59%,16,Either SAT or ACT,"$8,230 (2016-17)",19-24,N/A,Selective,13:1,35,N/A,62%,550,"$16,550 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,N/A,N/A,N/A,73,N/A,503.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,16,N/A,N/A,61,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43%,Not offered,63,$30,Not offered,7%,N/A,77%,3.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,700,15%,16.4%,No,No,139,61%,120,14%,39%,75%,N/A,N/A,56,N/A,504.0,1.7%,Not offered,8,7,9%,-8,2.9,80%,51%,N/A,N/A,Either SAT or ACT,"$9,424 (2015-16)",970-1140,43,Selective,22:1,33,50%,N/A,"14,860",0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,31,0,0,0,0,0,0,0,0
57%,Not offered,229,N/A,Offered on campus,4%,"$35,826",79%,3.6,"$27,045","$24,871","$23,249","$21,101","$16,191","$14,838","$36,015",130,4%,49.4%,No,No,78,57%,162,31%,59%,90%,46%,51%,187,3.3,505.0,33%,Not offered,8,3,49%,-7,2.3,80.1%,64%,50%,131,Either SAT or ACT,"$13,610 (2016-17)",1080-1290,33,More selective,8:1,106,80%,59%,"6,631","$40,446 (2016-17)",3%,5%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58%,Offered on campus,217,$30,Offered on campus,4.6%,"$8,141",84%,3.9,"$5,264","$5,619","$14,695","$15,913","$1,684","$2,201","$18,918",344,22%,20.7%,No,No,282,50%,245,18%,46%,87%,N/A,48%,182,3.2,506.0,5.6%,Not offered,25,16,3%,-7,2.3,76.8%,65%,57%,231,Either SAT or ACT,"$10,702 (2015-16)",1030-1200,N/A,Selective,25:1,155,N/A,59%,"49,892",0,0,0,0,0,0,0,5,0,0,0,183,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39%,N/A,51,$25,N/A,N/A,N/A,69%,2.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0%,61.1%,No,Yes,35,23%,26,N/A,N/A,79%,N/A,N/A,25,N/A,507.0,13.6%,N/A,N/A,N/A,N/A,15,2.6,89.8%,24%,N/A,N/A,Neither SAT nor ACT,"$6,422 (2015-16)",16-20,45,Less selective,15:1,42,N/A,N/A,"1,467","$15,280 (2015-16)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,N/A,N/A,N/A,73,N/A,508.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,16,N/A,N/A,61,N/A,N/A,N/A,"$13,250 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57%,Offered at cooperating institution (University of South Florida),31,$30,Offered on campus,11.5%,"$25,242",79%,3.7,"$20,621","$18,937","$14,679","$14,472","$19,014","$17,566","$29,254",113,0%,59.5%,No,Yes,27,45%,31,24%,59%,81%,N/A,73%,24,N/A,509.0,4.5%,Not offered,7,6,37%,-1,3,77.5%,58%,67%,96,Either SAT or ACT,"$10,680 (2016-17)",1050-1230,68,More selective,13:1,4,90%,73%,"2,629","$33,100 (2016-17)",34%,35%,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,15,0,0,0,0,0,0
N/A,Not offered,47,$30,Not offered,N/A,"$6,172",61%,2.9,"$5,307","$5,119",N/A,N/A,"$3,190","$2,588",N/A,413,1%,28.2%,No,No,112,80%,45,N/A,N/A,49%,N/A,N/A,42,N/A,510.0,2.1%,Not offered,N/A,N/A,2%,N/A,2.1,52.3%,N/A,54%,N/A,Neither SAT nor ACT,"$8,860 (2016-17)",840-1010,22,N/A,27:1,47,N/A,62%,"15,742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,N/A,48,N/A,N/A,N/A,N/A,N/A,73,N/A,511.0,N/A,N/A,N/A,N/A,N/A,N/A,2.7,N/A,N/A,N/A,N/A,Neither SAT nor ACT,N/A,N/A,23,N/A,N/A,61,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79%,Offered on campus,49,$30,Offered on campus,17.9%,"$11,329",92%,3.9,"$8,203","$7,917","$17,057","$17,225","$3,355","$3,292","$22,912",476,18%,32.7%,No,No,137,56%,212,38%,75%,92%,44%,52%,77,3.6,512.0,1.2%,Offered at cooperating institution (Florida A&M University),31,26,10%,9,3.1,91.7%,70%,48%,723,Either SAT or ACT,"$10,304 (2016-17)",25-29,50,More selective,25:1,89,75%,47%,"40,830",0,19%,25%,0,0,0,7,0,0,0,0,63,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,117,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53%,Offered at cooperating institution (Washington University in St. Louis),119,$25,Offered at cooperating institution (Washington University in St. Louis),3.9%,N/A,74%,3.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16,0%,82.7%,No,No,41,97%,34,N/A,N/A,68%,63%,N/A,114,N/A,513.0,7.2%,Not offered,0,0,24%,1,2.5,62.4%,52%,N/A,34,Either SAT or ACT,"$9,107 (2016-17)",20-25,52,Selective,11:1,110,50%,N/A,"1,713","$24,610 (2016-17)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81%,Offered at cooperating institution (Manhattan College),58,$70,Offered on campus,15.2%,N/A,90%,3.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93,2%,47.5%,Yes,Yes,45,48%,91,46%,79%,95%,61%,N/A,68,4.2,514.0,7%,Offered at cooperating institution (SUNY Maritime College),0,0,55%,6,3.2,72.6%,75%,N/A,N/A,Either SAT or ACT,"$16,350 (2015-16)",1170-1350,59,More selective,14:1,71,80%,N/A,"15,286","$47,317 (2015-16)",0,0,0,13,14,0,8,0,0,12,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42%,Not offered,124,$30,Not offered,N/A,N/A,68%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,200,4%,43%,No,No,154,86%,162,11%,30%,61%,N/A,N/A,122,N/A,515.0,28.5%,Not offered,2,N/A,31%,-4,2.5,80.5%,46%,N/A,105,Neither SAT nor ACT,"$7,512 (2015-16)",N/A,N/A,Selective,16:1,149,70%,N/A,"14,210",0,2%,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40%,Not offered,230,$40,Not offered,2.1%,"$15,987",62%,3.2,"$4,849","$5,034","$5,574","$7,731","$4,564","$4,454","$23,311",362,3%,42.3%,Yes,No,221,86%,229,11%,33%,87%,N/A,62%,213,3.1,516.0,1.2%,Not offered,0,0,50%,-11,2.5,87%,51%,54%,70,Either SAT or ACT,"$10,904 (2016-17)",19-24,N/A,Selective,17:1,201,30%,61%,"3,692",0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29%,N/A,22,$20,Offered on campus,13.2%,"$7,367",64%,2.8,"$6,541","$4,960",N/A,N/A,N/A,N/A,N/A,"1,365",3%,63.4%,No,No,49,21%,31,3%,13%,71%,6%,N/A,128,N/A,517.0,0.3%,N/A,5,4,4%,-2,2.1,93.2%,31%,89%,75,Either SAT or ACT,"$7,950 (2015-16)",16-20,N/A,Less selective,14:1,134,43%,93%,"2,695",0,35%,40%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56%,Not offered,124,$50,Not offered,4.8%,N/A,74%,3.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,1%,41.3%,Yes,No,149,71%,169,6%,19%,91%,80%,N/A,122,N/A,518.0,0.3%,Not offered,N/A,N/A,4%,2,2.5,80.3%,54%,N/A,46,Either SAT or ACT,"$10,834 (2015-16)",870-1080,N/A,Less selective,15:1,127,70%,N/A,"6,398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79%,Offered at cooperating institution (University of Pittsburgh),26,$20,Offered on campus,13.1%,"$14,871",87%,3.7,"$12,145","$10,727",$0,$0,"$6,442","$5,917","$30,879",249,1%,51.9%,No,No,31,79%,74,25%,55%,80%,N/A,75%,2,N/A,519.0,1%,Not offered,0,0,79%,12,2.5,74.7%,67%,62%,34,Either SAT or ACT,"$8,300 (2016-17)",23-28,72,More selective,14:1,15,70%,67%,"2,716","$25,680 (2016-17)",0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
